label,X,Y,Z
bongkim,-1.9129981,14.439859,-1.3468302
shorotchandra,-4.466673,14.26637,7.65266
nihar_ronjon_gupta,-0.6457295,-4.151998,3.4052522
shomresh,5.92619,-2.5381796,-2.3205097
shirshendu,-4.8084908,-0.40237716,7.9955506
shomresh,5.880066,-3.5351527,-2.8496017
shottojit_roy,-4.248715,-1.1331387,-3.654465
robindronath,-2.60171,12.075417,7.868983
shunil_gongopaddhay,2.942298,-2.936513,12.103027
humayun_ahmed,11.601351,11.781803,1.0013667
shunil_gongopaddhay,2.4937732,-3.1059222,12.2853365
humayun_ahmed,10.064442,11.495859,0.6739519
toslima_nasrin,8.770929,0.33358932,6.0971026
humayun_ahmed,10.434688,11.66613,0.90986836
shunil_gongopaddhay,2.8375247,-3.3737462,11.686498
humayun_ahmed,9.898344,11.366679,0.51503986
shirshendu,-4.457264,-0.7963402,8.105971
humayun_ahmed,11.663923,11.859563,1.1344498
nihar_ronjon_gupta,-0.7689247,-4.24806,3.5043945
shunil_gongopaddhay,2.8116577,-2.9031594,12.194443
shomresh,5.9636283,-2.4263382,-2.3535454
bongkim,-2.1134155,14.6262045,-1.3942829
toslima_nasrin,9.170051,-3.890377,3.984117
tarashonkor,-2.6367018,8.366493,5.19663
shirshendu,-4.9325857,-1.1075139,8.437416
shordindu,-4.707235,9.006469,2.0220213
shordindu,-4.7169814,8.924633,1.6535664
humayun_ahmed,9.932474,12.471928,0.7754777
shorotchandra,-4.8361435,13.100872,9.23719
manik_bandhopaddhay,-0.40040576,4.8156323,6.5721884
shunil_gongopaddhay,3.0623698,-2.6154685,13.354923
humayun_ahmed,11.329117,11.968144,1.1819438
shordindu,-4.247319,9.613252,2.6917384
shottojit_roy,-3.866182,-1.0674131,-4.092636
bongkim,-2.1838338,14.6565485,-1.3746645
toslima_nasrin,9.172796,-3.4383068,4.7795534
nihar_ronjon_gupta,-0.77419853,-4.260325,3.544147
humayun_ahmed,10.807102,12.319436,1.9617099
shorotchandra,-4.4367685,12.625871,8.933689
MZI,11.984246,4.4142814,9.284069
shirshendu,-5.0667763,-0.643056,8.349268
humayun_ahmed,11.050826,11.510485,1.0743177
shunil_gongopaddhay,2.7766364,-2.7071276,13.016983
zahir_rayhan,2.216793,3.8306775,-1.5199815
shunil_gongopaddhay,2.6933274,-2.9305768,14.179591
toslima_nasrin,8.782661,0.32309344,6.1120377
shunil_gongopaddhay,2.5819964,-3.1130924,13.762845
MZI,11.665291,4.4671817,9.9834795
humayun_ahmed,11.562529,11.780336,1.1282828
shottojit_roy,-3.594337,-0.89087266,-3.2183495
humayun_ahmed,9.650646,11.737852,0.64107347
shomresh,5.6551557,-3.152759,-2.8042803
humayun_ahmed,10.190796,12.49428,2.064408
shirshendu,-4.5780764,-0.6206336,8.159231
humayun_ahmed,9.437554,11.495556,0.02463678
humayun_ahmed,11.56021,11.865151,1.0543445
shomresh,6.400709,-3.273858,-2.0864973
manik_bandhopaddhay,0.31699708,4.667298,6.686691
toslima_nasrin,9.066488,-3.4712026,4.696965
humayun_ahmed,9.836908,12.116187,0.31349468
shottojit_roy,-3.2931125,-0.714892,-2.9164367
shunil_gongopaddhay,2.625223,-3.0008237,14.090786
robindronath,-2.1135614,13.13311,7.4941516
shirshendu,-4.829381,-0.53081,8.127424
shottojit_roy,-3.561469,-0.8775886,-4.001986
tarashonkor,-2.184539,8.73672,5.116492
humayun_ahmed,11.777845,11.86032,1.148206
shomresh,5.922605,-2.4419835,-2.3469238
humayun_ahmed,10.968442,11.437854,1.2182792
robindronath,-2.1840878,13.132689,7.4095488
shorotchandra,-4.5292373,14.320455,7.6724677
shunil_gongopaddhay,2.572357,-3.0177486,11.738304
humayun_ahmed,9.599489,11.78431,0.09982527
shordindu,-4.214894,9.595684,2.772973
humayun_ahmed,9.44588,11.761122,0.5887346
shunil_gongopaddhay,2.9882424,-3.2072778,11.684629
humayun_ahmed,11.560437,11.8347645,1.248991
shottojit_roy,-4.3134036,-1.2080503,-3.7000918
humayun_ahmed,11.566193,11.70009,0.90483
MZI,11.546032,4.395608,9.775927
humayun_ahmed,9.521481,11.290222,0.9790624
shomresh,6.3345814,-3.0244875,-1.9024383
shorotchandra,-4.4144354,13.054712,8.680799
tarashonkor,-0.62466586,7.9864683,4.4450183
bongkim,-1.9312797,14.601272,-1.5138205
shottojit_roy,-4.0475674,-1.0564761,-3.9360042
humayun_ahmed,9.616183,11.58353,0.43745455
shorotchandra,-4.4421663,14.263001,7.644161
shirshendu,-4.591725,-0.9826487,8.56193
shirshendu,-4.956177,-0.8520182,8.112113
humayun_ahmed,10.215501,12.177043,0.047372863
shomresh,6.2406664,-3.186236,-1.8200312
humayun_ahmed,9.509073,11.317064,-0.06761825
humayun_ahmed,9.789677,12.370418,0.93654424
nazrul,-1.9671129,9.639737,6.591477
shunil_gongopaddhay,2.8934848,-2.6424985,14.053784
humayun_ahmed,9.626856,12.10338,-0.052754313
humayun_ahmed,9.969336,12.03756,0.29210424
humayun_ahmed,9.57039,11.420037,0.7238575
robindronath,-2.7579246,12.1907215,7.870589
manik_bandhopaddhay,-0.6919064,4.272365,6.9058104
humayun_ahmed,9.435377,12.086334,0.2755687
tarashonkor,-2.678097,8.441045,5.2116556
shunil_gongopaddhay,2.8733354,-3.0531862,11.778139
shirshendu,-4.6362977,-0.7760248,8.388664
nihar_ronjon_gupta,-0.8296959,-4.0794854,3.7618797
MZI,10.959858,4.1051416,8.829141
shunil_gongopaddhay,2.6817515,-2.9387531,14.101955
humayun_ahmed,9.659393,12.014261,1.0613041
tarashonkor,-0.69636273,7.9004803,4.519107
toslima_nasrin,9.051737,-3.6232743,4.414278
MZI,12.054905,4.407608,9.542996
shottojit_roy,-3.2725024,-0.70649743,-2.9159076
shirshendu,-4.6166825,-0.68600416,8.292041
humayun_ahmed,10.354771,11.271297,0.2768473
shordindu,-4.790111,8.978262,2.0246599
shunil_gongopaddhay,3.0370355,-2.55336,13.486771
humayun_ahmed,10.189215,11.002577,0.4235913
shorotchandra,-4.332621,12.824831,8.8543215
toslima_nasrin,9.10876,-4.066922,3.7834265
shirshendu,-4.8078666,-0.57677114,8.140956
shorotchandra,-4.798317,12.93615,8.560961
shunil_gongopaddhay,2.62979,-2.9323087,12.5082445
humayun_ahmed,10.263098,11.955941,0.8017871
shunil_gongopaddhay,2.821438,-3.3767567,11.638216
shorotchandra,-4.4347053,14.259394,7.6427965
shottojit_roy,-3.392564,-0.8217135,-3.6151142
nazrul,-2.335476,9.110406,5.9190865
humayun_ahmed,10.386236,11.742939,0.050161794
robindronath,-2.395994,12.455587,8.473835
shomresh,5.902184,-2.6673396,-2.307382
humayun_ahmed,9.390192,12.04715,0.7970086
toslima_nasrin,9.326256,0.2855789,6.676752
shunil_gongopaddhay,3.029814,-2.6155713,13.451863
shirshendu,-5.015036,-1.0242574,8.365219
MZI,11.838193,4.373549,9.72771
shomresh,6.2701774,-3.144986,-1.8116703
humayun_ahmed,10.262001,12.417211,0.35527956
robindronath,-2.859999,12.124918,8.10283
toslima_nasrin,9.393798,0.3424169,6.7163935
MZI,11.385272,4.4092374,9.365566
bongkim,-1.9955193,14.6771145,-1.5079253
shorotchandra,-4.649247,12.861841,8.470385
shomresh,5.6968546,-3.5499206,-2.9081047
shunil_gongopaddhay,2.5867877,-3.0658183,12.13065
humayun_ahmed,10.134792,11.306905,0.820069
shomresh,6.3061566,-2.9777517,-2.7471538
tarashonkor,-2.0141811,8.675347,5.112583
toslima_nasrin,9.198023,-3.8345838,4.059119
manik_bandhopaddhay,-0.6580705,4.348827,6.8043895
shunil_gongopaddhay,2.2807074,-3.3311076,11.720743
humayun_ahmed,9.905165,11.795263,0.5613559
robindronath,-2.091005,10.352711,7.0176244
shunil_gongopaddhay,2.6188679,-3.62081,12.03819
shomresh,5.9008245,-2.4536717,-2.4746222
shordindu,-4.5793953,9.006511,1.4869049
humayun_ahmed,9.833042,12.270087,0.820419
nazrul,-2.4863253,8.652984,5.5779624
MZI,12.063686,4.2291937,9.395938
robindronath,-2.330996,12.30163,8.518369
shunil_gongopaddhay,2.9739625,-3.2855248,11.521314
shorotchandra,-4.842224,12.991504,8.612239
humayun_ahmed,9.834346,11.824467,0.17413288
shirshendu,-4.762883,-0.86757874,8.531555
shomresh,6.1786876,-2.5667484,-2.2177489
shordindu,-4.275895,9.617566,2.703104
toslima_nasrin,8.98213,-3.7264378,4.333047
shunil_gongopaddhay,2.6983378,-2.9447572,14.132788
nihar_ronjon_gupta,-0.82461226,-4.4081063,3.424619
humayun_ahmed,10.214584,11.306078,0.1229291
MZI,12.02733,4.295226,9.462978
zahir_rayhan,2.2444725,3.8521683,-1.5315775
shordindu,-4.2380733,9.562933,2.651713
MZI,12.111307,4.8268175,10.030077
robindronath,-2.3050523,12.42027,8.495546
toslima_nasrin,8.963033,-3.8043075,4.200952
tarashonkor,-2.2159977,8.70906,5.1267123
shirshendu,-4.85731,-0.61008054,8.526946
humayun_ahmed,9.685624,11.616087,0.13836275
tarashonkor,-0.37754157,8.099353,4.2562
humayun_ahmed,9.912994,11.282635,0.8979838
shomresh,6.285276,-3.1958537,-2.6815145
shottojit_roy,-4.0376697,-1.0166578,-3.3434262
humayun_ahmed,9.741825,11.021077,0.8015009
humayun_ahmed,9.617627,12.331365,0.6333669
shorotchandra,-4.4611,13.180972,8.6458
humayun_ahmed,10.523662,11.389328,1.2752113
toslima_nasrin,9.362817,0.33204746,6.6988983
humayun_ahmed,9.174359,11.904861,0.9548088
manik_bandhopaddhay,-0.6184203,4.2810025,6.878815
tarashonkor,-0.3693176,8.1243305,4.244584
MZI,11.926056,4.3442025,9.361031
humayun_ahmed,9.988605,12.273631,0.5596312
shomresh,6.912401,-2.8378196,-2.0448017
shottojit_roy,-4.1300006,-0.9966449,-3.6606774
nihar_ronjon_gupta,-0.7464652,-4.1931443,3.5568109
shunil_gongopaddhay,2.6562846,-2.8424022,12.6305485
shirshendu,-4.616355,-1.1919826,8.298229
toslima_nasrin,9.0255165,-3.926628,3.9970798
bongkim,-2.4879253,14.797709,-1.3553591
zahir_rayhan,2.772846,4.1955585,-1.7821171
humayun_ahmed,9.87588,12.08191,-0.08884901
shorotchandra,-5.0066314,13.693007,8.676845
shottojit_roy,-4.304051,-1.1720157,-3.7566893
humayun_ahmed,9.666419,11.906694,0.0031662781
shomresh,5.698649,-3.0684524,-2.737272
shunil_gongopaddhay,3.0112612,-3.109295,11.6414385
shorotchandra,-4.5623803,12.718468,8.749719
humayun_ahmed,9.415214,11.613575,0.37072268
shirshendu,-5.0138307,-1.3493718,8.061388
shunil_gongopaddhay,3.022996,-2.6735542,13.231561
nihar_ronjon_gupta,-0.85532576,-4.2326193,3.5916076
humayun_ahmed,11.63615,11.881611,1.140298
toslima_nasrin,9.152503,-3.6578403,4.4908776
tarashonkor,-0.8696343,5.686833,6.1602116
humayun_ahmed,11.12407,11.643663,1.2836041
robindronath,-2.767687,11.93618,7.8978486
humayun_ahmed,11.099676,11.706584,1.2314034
robindronath,-2.3221729,11.887237,8.229846
shottojit_roy,-4.16236,-1.2819165,-3.8266335
shirshendu,-4.917077,-0.65694374,8.324946
humayun_ahmed,11.14534,11.83945,1.0297525
shomresh,6.4034085,-2.8406775,-2.2332244
shordindu,-4.714625,8.867581,1.4581406
humayun_ahmed,9.563493,12.277799,0.6953646
shorotchandra,-4.60711,12.522506,8.8551
shordindu,-4.7842917,8.974709,2.0257924
bongkim,-1.972522,14.534323,-1.4405403
shorotchandra,-4.6752324,12.833353,8.608018
robindronath,-2.7917576,11.956593,8.119942
shorotchandra,-5.112771,13.686367,8.653771
MZI,11.59889,4.3336053,9.490804
humayun_ahmed,9.606635,12.081916,1.0598677
shomresh,6.24727,-3.195512,-1.8330121
humayun_ahmed,9.37296,11.452503,0.56195676
shorotchandra,-4.893529,12.582242,8.686462
shomresh,6.4487524,-3.2702334,-1.8728629
shunil_gongopaddhay,2.732153,-3.095685,13.8700075
shordindu,-4.3725443,8.872828,1.8890463
bongkim,-2.063338,14.879683,-1.7091079
robindronath,-2.0356886,10.318804,6.9800296
shorotchandra,-3.698849,12.62942,8.446057
humayun_ahmed,9.594266,11.746387,0.3153927
robindronath,-2.5956914,12.0471945,7.818281
shirshendu,-4.9559903,-1.0174494,8.395919
nihar_ronjon_gupta,-0.8378539,-4.107676,3.7629347
humayun_ahmed,9.331207,11.471112,0.73609465
MZI,11.660755,4.270868,9.914593
humayun_ahmed,9.590043,11.189182,-0.003740918
robindronath,-2.129276,13.101871,7.483816
shottojit_roy,-3.937032,-0.9684476,-4.1121845
humayun_ahmed,11.501502,11.742856,0.9889283
shordindu,-4.1952243,9.661769,2.7468746
humayun_ahmed,10.130725,12.525657,1.935034
shottojit_roy,-3.3162804,-0.756199,-3.5902624
humayun_ahmed,11.73853,11.84462,1.117216
shunil_gongopaddhay,2.6289532,-2.729183,12.633113
shunil_gongopaddhay,2.727601,-3.3070314,11.691688
shorotchandra,-4.546365,13.017248,8.587142
toslima_nasrin,9.162562,-3.5306988,4.687952
shomresh,6.091831,-3.2567186,-2.6128004
shordindu,-4.5813537,9.157315,1.4791297
shorotchandra,-4.463451,13.305107,8.359297
toslima_nasrin,9.139562,-3.9305649,3.910223
MZI,11.783723,4.378153,9.714186
humayun_ahmed,9.721376,11.134508,0.91786546
shorotchandra,-4.5444455,12.682925,8.574496
shomresh,6.296158,-3.1421287,-1.9298804
bongkim,-2.4400458,14.729923,-1.3127933
robindronath,-2.9793622,12.204681,7.971071
humayun_ahmed,9.518628,11.357727,0.81274486
MZI,12.114367,4.2964497,9.4570675
nihar_ronjon_gupta,-0.79753953,-4.2786646,3.5500221
humayun_ahmed,9.661375,11.571628,0.6174346
shunil_gongopaddhay,2.9349282,-2.6060424,14.08643
shottojit_roy,-4.142536,-1.1517717,-3.7216592
MZI,11.758164,4.360283,9.811217
humayun_ahmed,10.663505,11.516492,1.1714146
manik_bandhopaddhay,-0.290792,3.7986968,6.727302
humayun_ahmed,9.476988,11.320962,0.7903055
shomresh,5.910802,-2.6264608,-2.3158147
toslima_nasrin,9.145967,-3.6002314,4.5994754
bongkim,-2.0162535,14.69648,-1.5293335
shorotchandra,-4.431962,12.54683,8.7442255
humayun_ahmed,9.981991,11.158069,0.853704
MZI,12.126553,4.3464317,9.425864
shomresh,6.370858,-3.0429385,-2.0791757
bongkim,-2.2138083,14.792781,-1.5176674
humayun_ahmed,11.47183,11.66204,0.9851653
shottojit_roy,-3.2840416,-0.736745,-3.54776
humayun_ahmed,10.314261,11.477994,0.00916876
shordindu,-4.7261195,9.003322,2.0490088
shirshendu,-4.5615406,-0.47190273,8.18532
shomresh,6.003977,-2.3985722,-2.501838
shirshendu,-4.580232,-1.292584,8.310485
robindronath,-2.396734,12.238728,8.107796
shunil_gongopaddhay,2.971716,-2.9796107,12.532103
zahir_rayhan,2.722077,4.168031,-1.7347137
shottojit_roy,-3.2682872,-0.7016787,-2.9092705
shirshendu,-5.0851994,-0.7248313,8.467793
humayun_ahmed,9.978882,11.956406,0.90911454
shorotchandra,-4.409799,13.292572,8.434592
shunil_gongopaddhay,2.8946555,-2.6659946,14.088208
nazrul,-1.9622446,9.649294,6.6290107
humayun_ahmed,10.227639,12.121052,-0.21739735
shorotchandra,-4.434666,14.300989,7.623871
shottojit_roy,-3.7927558,-0.9315672,-4.052602
manik_bandhopaddhay,-0.7093704,4.293054,6.82722
humayun_ahmed,10.47594,11.344064,0.543465
bongkim,-2.5390365,14.913307,-1.4450247
robindronath,-2.8366094,12.136735,8.175335
humayun_ahmed,10.013588,11.51621,-0.18457581
shordindu,-4.46568,8.9038725,1.8255638
shomresh,6.464625,-3.3589098,-2.0784554
shunil_gongopaddhay,2.7740653,-3.3414886,11.601591
humayun_ahmed,9.713031,12.103414,0.08774347
shorotchandra,-4.615739,13.410901,8.63508
tarashonkor,-2.4829414,8.45187,5.3992834
humayun_ahmed,10.1542425,11.400378,0.34875908
shottojit_roy,-4.009205,-1.0415748,-3.805658
shunil_gongopaddhay,2.8810744,-3.9393947,12.509818
toslima_nasrin,9.0840845,-3.915404,3.929
nihar_ronjon_gupta,-0.89462405,-4.36612,3.5750246
shomresh,6.0477133,-2.446076,-2.2937653
humayun_ahmed,10.1353245,12.461747,2.096881
robindronath,-2.993253,12.1499,7.890294
shordindu,-4.494411,9.217293,2.004549
shunil_gongopaddhay,2.7058973,-2.7671208,12.652926
shorotchandra,-4.3862786,12.779269,8.985023
nazrul,-1.9172381,9.610967,6.5955253
MZI,11.830991,4.4539905,9.41625
MZI,11.518678,4.2919917,10.145527
tarashonkor,-0.8365388,5.6434326,6.190816
shunil_gongopaddhay,2.6749258,-2.8567224,12.510509
robindronath,-2.812634,12.093797,8.145967
manik_bandhopaddhay,-0.38924855,4.7813454,6.5857034
shirshendu,-4.7529683,-0.80811137,8.200777
humayun_ahmed,10.399588,11.643813,-0.03878425
shordindu,-4.265907,9.612158,2.6974337
shunil_gongopaddhay,2.635856,-3.3628578,11.622548
shunil_gongopaddhay,2.532838,-3.4061677,11.680259
shirshendu,-4.7986274,-1.3610513,8.151032
humayun_ahmed,9.521299,11.447482,-0.09591949
shunil_gongopaddhay,2.4217064,-3.0110435,12.12152
humayun_ahmed,11.768822,11.842651,1.0552964
nihar_ronjon_gupta,-0.79434514,-4.3564835,3.4019556
toslima_nasrin,8.954521,0.3084047,6.2888613
MZI,11.452215,4.514586,10.306922
humayun_ahmed,10.08992,11.65484,0.02802342
robindronath,-2.2748034,12.377187,8.090422
MZI,11.386465,4.4631953,9.463764
shunil_gongopaddhay,2.6838,-3.728312,12.216112
humayun_ahmed,9.826916,11.34715,0.5947259
shomresh,6.840584,-2.9718251,-2.0422027
humayun_ahmed,11.536481,11.781468,1.0740182
shunil_gongopaddhay,2.4488747,-3.4375384,11.71573
shirshendu,-4.4783254,-1.0024531,8.177045
tarashonkor,-2.704803,8.412045,5.126102
humayun_ahmed,10.066968,11.335329,0.47955978
bongkim,-2.1488256,14.761457,-1.5603815
shomresh,6.2692003,-2.853206,-2.1765225
humayun_ahmed,10.042741,11.731812,0.25270143
shomresh,6.256057,-3.2373645,-1.7247485
shorotchandra,-4.57423,12.876011,8.607658
shottojit_roy,-4.0047626,-1.1558108,-4.0725136
humayun_ahmed,9.569615,11.570356,0.103879705
humayun_ahmed,9.9593,12.105784,-0.00095786253
toslima_nasrin,9.122982,-3.6958165,4.462698
shunil_gongopaddhay,2.6192038,-2.7918072,12.650313
shunil_gongopaddhay,2.6944168,-3.5009925,11.687935
humayun_ahmed,9.313298,11.654937,0.07634099
shordindu,-4.647476,9.013324,1.9010311
MZI,11.5432415,4.5884614,10.425488
robindronath,-2.0123837,10.303113,6.9943237
nihar_ronjon_gupta,-0.83903676,-4.356913,3.5999782
humayun_ahmed,9.543879,11.693202,-0.24717557
toslima_nasrin,8.756362,0.30327433,6.0873585
shorotchandra,-4.598048,13.10675,9.186103
humayun_ahmed,10.185592,11.24973,1.4342995
bongkim,-1.8616207,14.390951,-1.3379604
robindronath,-2.810728,11.999245,7.8426957
humayun_ahmed,10.080767,11.052027,0.18170995
shomresh,6.14882,-3.1225247,-1.7798823
humayun_ahmed,9.618642,11.759051,0.009452243
bongkim,-2.404144,14.8621435,-1.4574091
shirshendu,-4.581468,-1.1119515,8.386052
shunil_gongopaddhay,2.8795154,-3.488773,12.405047
toslima_nasrin,9.060824,-3.8313248,4.0998974
nazrul,-2.28735,9.221691,6.0386806
shorotchandra,-4.5119653,14.271063,7.649857
robindronath,-2.7953427,11.79228,7.873082
humayun_ahmed,11.579996,11.7939,1.2429507
shordindu,-4.819404,8.991939,1.4799724
manik_bandhopaddhay,-0.8042506,4.2535057,6.8149066
humayun_ahmed,9.795032,11.933436,-0.20019372
shottojit_roy,-4.2463965,-1.1965481,-3.6869493
humayun_ahmed,10.19811,12.101209,-0.07653385
MZI,11.515723,4.2753215,9.4329815
tarashonkor,-1.9972761,7.920265,5.3473854
shunil_gongopaddhay,2.73904,-2.839272,14.165036
shomresh,6.1060514,-2.4013426,-2.4583673
zahir_rayhan,2.6791346,4.112274,-1.704338
humayun_ahmed,10.555319,11.704896,-0.12397654
humayun_ahmed,9.675671,11.589183,0.8551156
humayun_ahmed,10.341963,11.335448,0.1194605
shottojit_roy,-3.8417108,-0.96048766,-4.134053
shirshendu,-4.799757,-0.8943247,8.37748
humayun_ahmed,9.914057,12.231213,0.76834303
shunil_gongopaddhay,2.466406,-3.3633833,11.772388
humayun_ahmed,10.108303,11.022485,0.69593966
manik_bandhopaddhay,-0.66888475,4.270191,6.8671865
toslima_nasrin,9.041018,-3.8984423,3.9734638
shorotchandra,-4.663949,13.039385,8.586666
humayun_ahmed,9.878714,11.939484,0.027903102
nihar_ronjon_gupta,-0.79811627,-4.2166286,3.5925384
shomresh,5.4889207,-2.444247,-1.9852121
shunil_gongopaddhay,2.5882893,-3.0476968,14.162143
humayun_ahmed,10.207559,12.392266,0.6471739
MZI,11.4212055,4.4022202,9.336745
shorotchandra,-5.0560246,13.661493,8.660347
humayun_ahmed,9.588552,11.789593,-0.07103931
shorotchandra,-4.6284986,14.22623,7.835984
shunil_gongopaddhay,2.6530645,-2.9843056,14.164947
shottojit_roy,-3.9727542,-0.94568366,-4.104234
shunil_gongopaddhay,2.3543663,-3.265121,12.002234
robindronath,-2.2186766,12.967967,7.533164
shomresh,5.916416,-2.4299967,-2.3090625
MZI,10.965096,4.123678,8.845682
humayun_ahmed,9.698832,11.284308,0.56579316
humayun_ahmed,10.223881,11.055716,0.4490139
shunil_gongopaddhay,2.3295228,-3.3725388,11.768379
shordindu,-4.4408264,9.360457,2.0325682
nihar_ronjon_gupta,-0.76501703,-4.192951,3.5502408
bongkim,-1.9774694,14.80945,-1.6761023
humayun_ahmed,9.782349,11.763209,1.0950625
humayun_ahmed,9.956583,12.103114,-0.07795918
shorotchandra,-4.677919,13.183682,9.153065
tarashonkor,-0.66563785,7.9253364,4.4899664
shirshendu,-4.7248945,-0.7662173,8.224795
humayun_ahmed,9.628758,11.016356,0.7170598
humayun_ahmed,10.3197,11.078006,0.13166153
shomresh,6.2134075,-3.369059,-2.4771016
MZI,11.615558,4.6117053,10.413357
shirshendu,-4.919472,-1.0537454,8.215338
shomresh,5.788303,-3.5014489,-2.9132385
bongkim,-2.1153016,14.788876,-1.6183236
shunil_gongopaddhay,3.0451324,-3.0852125,11.76476
shorotchandra,-4.235156,13.047497,8.735923
humayun_ahmed,10.164912,12.5294485,2.1212237
toslima_nasrin,9.351909,0.33235034,6.697454
shorotchandra,-4.6058736,13.07974,8.263226
humayun_ahmed,10.269196,12.027991,0.23898979
robindronath,-2.0165963,13.156984,7.5936728
shottojit_roy,-4.1628923,-1.1414534,-3.549831
humayun_ahmed,9.861038,10.997619,0.8350931
shomresh,6.4181356,-3.3176396,-2.0866673
shordindu,-4.561715,9.166882,2.1137617
shirshendu,-4.5521307,-1.3136997,8.2849045
bongkim,-2.5034316,14.798794,-1.327404
humayun_ahmed,9.528252,11.563349,0.22518364
robindronath,-2.4085872,12.32473,8.399713
humayun_ahmed,9.779011,11.290926,0.18397683
shorotchandra,-4.2904153,12.888665,9.085313
shordindu,-4.7080503,8.985289,2.0099962
humayun_ahmed,9.766441,11.70588,0.34884414
manik_bandhopaddhay,-0.6417306,4.231708,6.926971
tarashonkor,-0.85909593,5.6503844,6.191962
bongkim,-2.1842914,14.863125,-1.6221932
MZI,11.922517,4.3499813,9.733791
shomresh,5.9338484,-2.4409335,-2.440094
robindronath,-2.689069,11.855956,7.9578757
shomresh,6.7763844,-2.8941982,-2.105835
manik_bandhopaddhay,-0.7438026,4.2668467,6.83716
shunil_gongopaddhay,2.5064802,-3.4095757,11.827038
shorotchandra,-4.6575284,12.706733,8.638493
shordindu,-4.8233156,8.915784,1.5399681
toslima_nasrin,8.925054,-3.8420675,4.106638
humayun_ahmed,9.733165,11.593251,0.08344117
shottojit_roy,-3.3606794,-0.77229697,-3.453436
shirshendu,-4.460295,-0.9614616,8.218127
shomresh,5.792351,-2.6306188,-2.5226479
robindronath,-2.269815,12.435881,8.518094
shorotchandra,-4.5126977,12.662721,8.756557
robindronath,-2.7105525,11.938837,7.6724195
nihar_ronjon_gupta,-0.7910604,-4.329348,3.420403
